name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class,Class_prob,Class_prob_e,true_Class,conf_flag
2CXO J085258.3+162459,0.00014083641461214809,0.00026830733640197953,0.29017554066005563,6.1541449743751e-05,0.6914150452149207,1.4128310776754816e-05,0.0,0.017924600613489047,0.0005074129729373976,0.0009143393919901788,0.16020667079308828,0.0003165318815884377,0.16144157736379725,0.00013330454727450173,0.0,0.014215775492951747,LM-STAR,0.6914150452149207,0.16144157736379725,LM-STAR,0
2CXO J085322.2+511916,0.013216750958467678,0.006387494613376142,0.08127952400111335,0.002800934789156827,0.7781912285487649,0.005131672557885818,0.00698607279117454,0.10600632174006065,0.010612290490041226,0.005709026992307508,0.07327456630315766,0.004083355153301233,0.11338712846397864,0.006515438954934804,0.01003346588338803,0.049246441583563505,LM-STAR,0.7781912285487649,0.11338712846397864,LM-STAR,1
2CXO J085408.0+502941,0.9800581294844993,0.002361111111111087,0.000591111111111104,0.0,0.012180555555555521,0.0020907155447404653,0.0,0.0027183771929824413,0.03164361128458449,0.0031679265810298962,0.0016626498546655345,0.0,0.021064321968556503,0.003254029094012746,0.0,0.00836632667812513,AGN,0.9800581294844993,0.03164361128458449,AGN,1
2CXO J085417.6+532735,0.995664553454426,0.0017660714285714142,1.6666666666666e-05,0.00024722222222221796,2.8888888888888004e-05,0.000643455433455427,0.0,0.0016331419057693856,0.01028475938841157,0.003708886438348848,0.00016666666666665997,0.0010832469964733237,0.00020869011723855907,0.0014258678913459445,0.0,0.006124525157420246,AGN,0.995664553454426,0.01028475938841157,AGN,1
2CXO J085436.4+022023,0.9600764254329188,0.001343888888888872,0.000713888888888884,0.00346718253968251,0.0021528571428571313,0.0005229018925570783,7.555555555555401e-05,0.03164729965865118,0.02639012691210997,0.002400218416610721,0.002935684351441435,0.003078574925143666,0.00926057000411242,0.0015692786296566904,0.0004966228384511456,0.016599545324589675,AGN,0.9600764254329188,0.02639012691210997,AGN,1
2CXO J085441.7+305754,0.9965516213768116,0.0012883786231883952,0.0,5.055555555555501e-05,0.0,0.001839444444444425,0.0,0.000269999999999995,0.004157275012135661,0.002304045262011709,0.0,0.0003077636773684778,0.0,0.0026144806565318846,0.0,0.0006739232820570207,AGN,0.9965516213768116,0.004157275012135661,AGN,1
2CXO J085536.1-464413,0.04698810142409169,0.026359772444107313,0.03287196218808707,9.162005738585784e-06,8.765107350655438e-05,0.24703548211145915,0.6438494892077771,0.0027983795452324973,0.04320907553470449,0.012779170768505968,0.022982273516075936,3.164871434776694e-05,0.00025057914404996116,0.09384387667618382,0.11471928453527505,0.0028093970831031714,NS,0.6438494892077771,0.11471928453527505,NS,0
2CXO J085605.8+450520,0.9891915771585167,0.0038222222222222043,4.4444444444444e-05,0.000571111111111106,3.3333333333332e-05,0.0044733831589436664,5.4444444444442e-05,0.0018094841269841052,0.012120508134828012,0.008104797444333038,0.00035029782636066854,0.0017414584092638786,0.0002345088235604735,0.004193178094926878,0.00028710274038937266,0.003275261094425487,AGN,0.9891915771585167,0.012120508134828012,AGN,1
2CXO J085641.5+424254,0.9936648129618084,0.000597271973465998,0.000276666666666664,5.5555555555555e-05,0.0036909375883063056,0.00018623328073112737,0.0,0.0015285219734659972,0.024260872665192012,0.002082803873951363,0.0011427858924398652,0.0003987447569807034,0.014839042605850705,0.0008063398949846097,0.0,0.006730972306481746,AGN,0.9936648129618084,0.024260872665192012,AGN,1
2CXO J085723.9+090348,0.9579724943829241,0.020684999999999953,0.000864444444444432,0.005939444444444409,0.0008188530465949719,0.004238333333333295,0.000143888888888887,0.00933754145936978,0.023338272462352434,0.009107031658374573,0.0014825400258661663,0.0060332252069109985,0.0018680182605750831,0.003204353634858989,0.0004076441766846202,0.011700363349956298,AGN,0.9579724943829241,0.023338272462352434,AGN,1
2CXO J085742.6-771931,0.9071403157722056,0.07885203672675836,0.000903627267510031,0.000494999999999995,0.0006388888888888811,0.008840473304784869,0.000256111111111106,0.002873546928741085,0.019696387781297252,0.01701879843140515,0.001456153445867628,0.0012306893480304051,0.001336147889808345,0.004959529425099362,0.0007443051865662712,0.002285896766564882,AGN,0.9071403157722056,0.019696387781297252,AGN,1
2CXO J085848.6-450311,0.00023055555555555202,7.653160510301929e-05,0.005596850789518191,4.4444444444444e-05,0.9877050526931894,4.6666666666666e-05,0.00014444444444444303,0.00615545380107824,0.001008517628234449,0.00047512413925047,0.009749472473261892,0.0003502978263606686,0.014072271378654017,0.0002794807506096613,0.0007177405625652663,0.008537732948611924,LM-STAR,0.9877050526931894,0.014072271378654017,LM-STAR,1
2CXO J085850.4+182604,0.994439397579615,0.003357777777777764,1.3333333333333e-05,0.000185555555555553,4.005175983436753e-05,0.000822058597058587,0.0,0.001141825396825385,0.00943362516503599,0.007066253014314013,0.00013333333333333,0.0007399077808282441,0.000255384368561274,0.0018396804791714959,0.0,0.0025972211960998944,AGN,0.994439397579615,0.00943362516503599,AGN,1
2CXO J085946.3+274534,0.9987476986669316,0.0006104223521767309,0.0,1.1111111111111e-05,0.0,0.00045576786978060414,0.0,0.000174999999999997,0.0018888816835623157,0.0011790956288382664,0.0,0.00011111111111111003,0.0,0.0011155896983995532,0.0,0.0004973038042283162,AGN,0.9987476986669316,0.0018888816835623157,AGN,1
2CXO J090036.1+204830,0.9370580712318924,0.025878135607266657,0.00023262670565301507,0.0,0.00018117411927687097,0.03618280955887085,1.1111111111111e-05,0.0004560716659290689,0.021937891344487516,0.016261424665608763,0.0006455439496426338,0.0,0.0005147071651395471,0.023605349486085808,0.00011111111111111003,0.0010584340279933388,AGN,0.9370580712318924,0.021937891344487516,AGN,1
2CXO J090036.8+205340,0.845002675267056,0.031815452061295775,0.0013744444444444201,0.035812756361225474,0.0006229754556143348,0.0034265369997764023,0.00102222222222221,0.08092293718836525,0.025192740771239987,0.010444181714285083,0.0016534571927827695,0.010384832854049286,0.0011254934136046102,0.003130607715715997,0.0015459862791301609,0.019691598289133215,AGN,0.845002675267056,0.025192740771239987,AGN,1
2CXO J090039.2+205938,0.03685042381175345,0.05956696554501575,0.01024752905651101,0.0039507373001869414,0.3927208928778685,0.005178888888888853,0.00034499999999999803,0.49113956251977536,0.012663405081142288,0.029316608764422693,0.006082685016425553,0.003950755922267536,0.0628728447136267,0.004888924471863151,0.002802541635445631,0.062040971909508684,YSO,0.49113956251977536,0.062040971909508684,LM-STAR,0
2CXO J090334.9+502819,0.3369428957788269,0.165209540529156,0.03380716266729985,0.004506683851280845,0.0010906107948815773,0.33946810410042616,0.03185045462514586,0.08712454765298253,0.052117446369450024,0.07375251196868299,0.016156400733053664,0.004990699768280685,0.0015880722027254398,0.09486784246175192,0.0490025093744555,0.04102091842739103,LMXB,0.33946810410042616,0.09486784246175192,AGN,0
2CXO J090441.4-322247,0.06834398586584588,0.6907243145635775,0.0047794202093137525,0.013174936492075682,0.005598943873556563,0.17760100316827046,0.005714777773620558,0.034062618053739474,0.025982325499758836,0.055235634579769606,0.0036248166237506907,0.008601969757209843,0.0046878284904614586,0.028976697854559145,0.004883087471843616,0.012201909899724988,CV,0.6907243145635775,0.055235634579769606,CV,1
2CXO J090450.5-014524,0.7691484617875488,0.011948571428571388,0.000993481394145334,0.007705515873015831,0.004416258977334257,0.01243563492063488,0.00040666666666665696,0.19294540895208265,0.13151849184821796,0.008572633176240433,0.001735504301494407,0.006565554755840701,0.008422442905064352,0.007282192026548348,0.0008607310627248324,0.1248112949855703,AGN,0.7691484617875488,0.13151849184821796,AGN,1
2CXO J090516.6+340921,0.9998215810507459,0.00010055555555555401,0.0,0.0,6.670859538784001e-05,1.1111111111111e-05,0.0,4.3687199650502404e-08,0.0008539283041292543,0.0004635817413645031,0.0,0.0,0.0006666625632809951,0.00011111111111111005,0.0,4.3687199650502413e-07,AGN,0.9998215810507459,0.0008539283041292543,AGN,1
2CXO J090630.7+693030,0.9690933349540733,0.011858209186475888,0.0006102790910658426,4.4444444444444e-05,0.0009103488157623415,0.0022479879355433723,0.013722380229775828,0.00151301534285883,0.025275482971089985,0.012451676690791386,0.000989131389506953,0.0004444444444444402,0.0030884610388623467,0.002963770690705269,0.01272494868569575,0.0031783971528656185,AGN,0.9690933349540733,0.025275482971089985,AGN,1
2CXO J090642.1+045039,7.321494372455109e-08,2.3624546322557786e-05,0.00806312336979351,5.8491648890629e-05,0.9908117891855573,8.795074758135446e-08,0.0,0.0010428100837446934,5.152131563188885e-07,0.00016918326538363686,0.041820114573536654,0.0003761365776988345,0.045948971785862616,8.795074758135447e-07,0.0,0.0040009816248595485,LM-STAR,0.9908117891855573,0.045948971785862616,LM-STAR,1
2CXO J090651.5+495235,0.8242809652797553,0.010872673267326686,0.002455838383838356,0.00663323012736052,0.005101744909343571,0.0032698289693817574,0.004577539682539651,0.14280817938045406,0.04158636218845335,0.005027582492287448,0.003109329524720898,0.005141977041858113,0.004918437306085765,0.0030480025928414462,0.004485137305465373,0.03821828854100103,AGN,0.8242809652797553,0.04158636218845335,AGN,1
2CXO J090714.4+520343,0.9782532780998288,0.003927826510721219,0.00033055555555555,0.007459480286738315,0.000324999999999996,0.00188777777777776,0.000127222222222219,0.00768885954715609,0.01458078316967657,0.005895049795308487,0.0008802319398112077,0.0066288856841535656,0.0008883056096954891,0.0026157095883249525,0.0005021648482866078,0.0066553577905803015,AGN,0.9782532780998288,0.01458078316967657,AGN,1
2CXO J090731.6+515956,0.9921381338274807,0.005670683653578353,0.000129999999999998,0.000258888888888885,4.17471819645726e-05,0.0012377686703096376,0.0,0.00052277777777777,0.007080874929469732,0.005096389612636129,0.0005836990462819787,0.0008421797560431795,0.00020655740648193224,0.0024383076342638834,0.0,0.0010944626751060859,AGN,0.9921381338274807,0.007080874929469732,AGN,1
2CXO J090843.2+285230,0.9943785194338243,0.003054547008546991,0.000112777777777776,0.0,0.0013474564334457254,0.0007722222222222161,5.5555555555555e-05,0.000278921568627443,0.00845317643174011,0.005500347288030431,0.00046598040235450926,0.0,0.0025667942218267274,0.0021054993640503466,0.0003987447569807034,0.000687120670823744,AGN,0.9943785194338243,0.00845317643174011,AGN,1
2CXO J090934.4+110549,0.9868719912719947,0.0036522222222221913,0.000215555555555552,0.0,0.0061733672931934425,0.00228888888888887,0.00019666666666666403,0.000601308101478621,0.008590802511239955,0.0036323224052412792,0.0006156235806614765,0.0,0.0051098485225057645,0.00318343268678334,0.0008425942575926033,0.0009855157110435515,AGN,0.9868719912719947,0.008590802511239955,AGN,1
2CXO J090948.6+105634,0.9698809838533116,0.00706222222222218,0.000176666666666663,0.000885555555555545,7.777777777777701e-05,0.013919809797482162,4.1666666666666e-05,0.007955317460317423,0.022116193183814623,0.008135064794571196,0.0006114619949703854,0.0019009947448841765,0.00048044436346192815,0.009199486453245274,0.0004166666666666599,0.008377169847467014,AGN,0.9698809838533116,0.022116193183814623,AGN,1
2CXO J091023.3+541400,0.906988404063033,0.02098889187002438,0.0006823949891413614,0.0,0.0010943682130805557,0.06362258821914103,0.00020539316239315999,0.006417959483186423,0.02858711345610712,0.014482802825654435,0.0012493253942005165,0.0,0.0017751548902995708,0.023323244368926823,0.0008009932663983884,0.004229953153343411,AGN,0.906988404063033,0.02858711345610712,AGN,1
2CXO J091026.9+541243,0.0824304765959228,0.1322400689006774,0.010806427903931388,1.1486402663643265e-05,4.178915206850484e-05,0.23932183707945448,0.5348582412482686,0.0002896727170130351,0.0237620593842095,0.05918745426340767,0.005837567445939062,3.1072751029470564e-05,8.391992284314254e-05,0.06738859116441148,0.09127942479831433,0.0004849546001322037,NS,0.5348582412482686,0.09127942479831433,AGN,0
2CXO J091027.0+542055,0.6112392632014586,0.042475217583334855,0.013181861387693386,1.7094200404961188e-06,0.0002193234530169116,0.11027891953510303,0.22204493401258818,0.0005587714067643196,0.1019011943585183,0.03458360614704386,0.0065617351670073125,1.058845490843476e-05,0.0005942133467257571,0.04854893206451587,0.09277848351476008,0.0006016036097894974,AGN,0.6112392632014586,0.1019011943585183,AGN,0
2CXO J091028.5+542322,0.6176391525593077,0.010159175680549984,0.0005201960380187917,0.00019039925389705413,0.005627255250049058,0.20175495783804626,0.15190593122595755,0.012202932154173441,0.07083067055003515,0.0072857398483087065,0.0009741595304842549,0.0012215381435559869,0.006492442256676663,0.09251381891625503,0.06667473069304039,0.013799144390800162,AGN,0.6176391525593077,0.07083067055003515,AGN,1
2CXO J091028.9+542718,0.9995275179117045,0.000127777777777775,8.333333333333e-06,0.0,0.00018107638888888435,0.00010303043735224408,0.0,5.2264150943395e-05,0.0010128223654133444,0.000646944529378502,8.333333333333001e-05,0.0,0.000521083314260922,0.00045979428112505105,0.0,0.00030518566286946843,AGN,0.9995275179117045,0.0010128223654133444,AGN,1
2CXO J091039.8+542034,0.7106214959420537,0.008447095039395634,0.002622230982195261,9.751805086767031e-07,0.00013868209429584514,0.16519957021612716,0.11230336499346368,0.0006665855519598713,0.06838174199598544,0.008789887301309193,0.0017850333878334102,9.315747554355652e-06,0.00039060178934058413,0.0430253409492898,0.055068883847140995,0.0005211845687990815,AGN,0.7106214959420537,0.06838174199598544,AGN,1
2CXO J091041.9+542128,0.42829287318397763,0.006868741849741873,0.00848069892047016,9.309718437783832e-07,0.0004857861371421678,0.44002525808840665,0.11290268719397176,0.00294302365444582,0.08949989619918093,0.00927874600328526,0.005354489366990682,9.309718437783833e-06,0.0017046836981377802,0.09853463836574389,0.05489828445044512,0.004328292842814785,LMXB,0.44002525808840665,0.09853463836574389,AGN,0
2CXO J091053.3+541821,0.5940095094495509,0.013475345170931328,0.004556171962554318,9.309718437783832e-07,0.00037358510448661425,0.2899784069367025,0.09619620412456824,0.0014098462793620964,0.1146688343812323,0.011404463817415228,0.003469467143420538,9.309718437783833e-06,0.0007249151560297442,0.1100330550890129,0.04679018542855472,0.0030972271607946087,AGN,0.5940095094495509,0.1146688343812323,AGN,0
2CXO J091057.0+542342,0.8047936941788981,0.006094763350274614,0.010280962020216666,9.309718437783832e-07,0.00020235214735036654,0.08644511011734501,0.0908463678609191,0.0013358193531521675,0.06540225158685134,0.005623091637575141,0.006285064242799248,9.309718437783833e-06,0.0006350000363857936,0.03131119712491283,0.049950695952757376,0.0014876830672147126,AGN,0.8047936941788981,0.06540225158685134,AGN,1
2CXO J091059.3+541716,0.33482197195978053,0.07163830033727167,0.004930593348668578,2.1411612785336607e-06,0.0002659589496272647,0.537966891141929,0.04977004386899164,0.0006040992324526357,0.08548695310161293,0.07590944649447186,0.0029427510580861964,1.241590228130951e-05,0.0004487436025556105,0.1127850370858493,0.022706344118909212,0.000513458567905004,LMXB,0.537966891141929,0.1127850370858493,AGN,0
2CXO J091100.3+542542,0.9993078477865838,7.9007936507935e-05,0.0,0.0,0.00029271607374570225,2.274181547618978e-05,1.1111111111111e-05,0.0002865752765752729,0.002231355711990931,0.00045580604792457637,0.0,0.0,0.0012621508000059348,0.00014125193312761842,0.00011111111111111003,0.001132410894388637,AGN,0.9993078477865838,0.002231355711990931,AGN,1
2CXO J091107.8+541824,0.21812830430936192,0.003501453868719867,0.012526967238921544,1.5120783324463361e-05,3.32062996215924e-05,0.15711921343715474,0.5661627390994696,0.04251299496342616,0.06227751858907765,0.004446309135229111,0.018434044009268034,4.8890250566420945e-05,6.962279319571991e-05,0.08713886088715532,0.12887519648609866,0.031569242398952244,NS,0.5661627390994696,0.12887519648609866,AGN,0
2CXO J091338.8-101919,0.8863553558166344,0.009093819444444403,0.0010733470493123267,0.0030548232323231984,0.005907382787061765,0.008582712964397407,0.0001666161616161565,0.08576594254421017,0.06733723663100386,0.00679965748673587,0.0016585509368701255,0.0035237821383426906,0.00788840101009768,0.004876732707950446,0.0005074692083754732,0.05881167534318322,AGN,0.8863553558166344,0.06733723663100386,AGN,1
2CXO J091342.4+372603,0.994887482084916,0.0024299999999999743,0.0,0.000601666666666658,5.680322904151321e-05,0.0009561921775856061,9.222222222221899e-05,0.0009756336195680333,0.004429718984576338,0.0029064434697063522,0.0,0.001281226863048771,0.0002299133910592757,0.00150367517774054,0.00036590063844792994,0.0015442280837040126,AGN,0.994887482084916,0.004429718984576338,AGN,1
2CXO J091432.7+561238,0.00022722222222221902,0.00022392769370068168,0.006633663679591759,0.00023888888888888603,0.9880483360210601,0.0,0.0,0.004627961494536234,0.0010144268901457506,0.00077106191138477,0.013479530517108726,0.0008328842785609438,0.020225746777836843,0.0,0.0,0.006687196799342429,LM-STAR,0.9880483360210601,0.020225746777836843,LM-STAR,1
2CXO J091449.0+085321,0.9267903907831995,0.026405476190476146,0.001983888888888867,0.000394444444444439,0.011124728264419577,0.0167971825396825,8.9999999999999e-05,0.01641388888888885,0.015739822476885237,0.009165000684633948,0.0022381903146903217,0.0009840193349865442,0.007228466196724049,0.008599438733354416,0.00040377783275177473,0.005828346561639363,AGN,0.9267903907831995,0.015739822476885237,AGN,1
2CXO J091501.7+241812,0.8762548760245116,0.0116305194373158,0.000234999999999996,0.016503901444434844,0.0001680352303522993,0.00907051587301583,1.1111111111111e-05,0.08612604087925839,0.027680937597112622,0.006769052489936866,0.0006362719056327118,0.008002013086725311,0.0005902283543175071,0.006231645157204963,0.00011111111111111002,0.019661976258811567,AGN,0.8762548760245116,0.027680937597112622,AGN,1
2CXO J091557.3+292618,0.9977699069872665,0.000895604938271598,0.0,8.1111111111109e-05,0.0,0.000753376963350777,0.0,0.0004999999999999939,0.0037584273301747607,0.002339303550417557,0.0,0.0004105647475085252,0.0,0.0015967422668623317,0.0,0.0014218205802120278,AGN,0.9977699069872665,0.0037584273301747607,AGN,1
2CXO J091646.0+283526,0.9321656286959228,0.00829503267973852,0.00071888888888888,0.000393095238095232,0.022952354497354457,0.016819444444444394,6.666666666666e-06,0.01864888888888884,0.03176056343294793,0.004778113059255154,0.0019183647872055207,0.0009803515527884632,0.011771827408020148,0.00730994376980777,6.666666666665999e-05,0.02099284049258909,AGN,0.9321656286959228,0.03176056343294793,AGN,1
2CXO J091824.3+063653,0.9640346949760255,0.006061457119741782,0.001996679548001059,0.00045825396825396105,0.000924514179451401,0.017407115801928844,0.004337358935258892,0.004779925471338482,0.03245643833859039,0.007647826745719534,0.003090378062961295,0.001189633403778799,0.0014830471496337027,0.016691894784730026,0.005030314924780448,0.005422542297598128,AGN,0.9640346949760255,0.03245643833859039,AGN,1
2CXO J091828.5+513932,0.9658291745966193,0.014328386944439891,0.000487777777777769,0.008647504164437195,1.6666666666666e-05,0.002537811965811938,0.0,0.008152677884247086,0.010300366651487878,0.008473557949309624,0.0009958631228844197,0.004993890077867804,0.00016666666666666,0.002705514254687819,0.0,0.004141632471431519,AGN,0.9658291745966193,0.010300366651487878,AGN,1
2CXO J091848.6+211717,0.9745478793200647,0.002106111111111086,5.7777777777777004e-05,0.000677407407407395,0.0002767466986794651,0.008100152445652608,0.0,0.014233925239306874,0.010891712864233698,0.002501565727432387,0.00033815443586705725,0.0012836489004902272,0.0008197840843655094,0.005396968250104259,0.0,0.006366305272826868,AGN,0.9745478793200647,0.010891712864233698,AGN,1
2CXO J092014.0+453156,0.7711599688644689,0.005468558201058159,0.012421111111111072,0.000402222222222217,0.07410475132275128,0.005161746031745987,0.000352222222222218,0.13092942002441998,0.1129421604449276,0.004533164841615622,0.007919425966845367,0.001065948598556663,0.04028645320206225,0.003748320517401955,0.001227598114943125,0.08300942292544353,AGN,0.7711599688644689,0.1129421604449276,AGN,1
2CXO J092143.4+293824,0.9991315249573133,0.00043972222222221706,0.0,0.0,9.347008666344759e-08,0.00042194444444443904,0.0,6.714905933429145e-06,0.0018928876044388484,0.001089113439992679,0.0,0.0,6.621000704547586e-07,0.0011683335788272814,0.0,6.666353921023757e-05,AGN,0.9991315249573133,0.0018928876044388484,AGN,1
2CXO J092150.8+510036,8.110300081103e-08,2.003741114852126e-05,0.022782032492433525,0.0001309217644507345,0.9720291602838722,0.0,0.0,0.0050377669450941956,8.110300081103004e-07,0.00019999657096521155,0.07287979514274291,0.0008537627663372881,0.08548961419449991,0.0,0.0,0.014687675140921666,LM-STAR,0.9720291602838722,0.08548961419449991,LM-STAR,1
2CXO J092158.8+034235,0.984300172970241,0.003721869962982379,0.000542513874730993,0.000217777777777774,0.003338551368945148,0.0007811391191335515,0.001510889901618733,0.005587085024570362,0.00993390505409207,0.0032881811543320027,0.001254710124034733,0.0008954471866323929,0.00478560666867176,0.0014921419892224093,0.002293823314501169,0.004269238801181926,AGN,0.984300172970241,0.00993390505409207,AGN,1
2CXO J092246.4-395935,0.892028923451101,0.08637010541891858,0.000549999999999993,0.001608333333333317,0.0006511559139784841,0.015036005692192442,4.2222222222222005e-05,0.0037132539682539338,0.019157963177149913,0.017984760290452304,0.0013533500300286262,0.002090578497968092,0.0013406865079957115,0.0067441262935280175,0.00042222222222222005,0.002871016468602517,AGN,0.892028923451101,0.019157963177149913,AGN,1
2CXO J092347.9+310754,0.9878874362170698,0.008738726834538316,3.7222222222221e-05,7.333333333333199e-05,9.6666666666665e-05,0.00243772583728079,3.9999999999999e-05,0.0006888888888888781,0.009025814555937674,0.007286389867794423,0.0002449203356589685,0.00032651843907922484,0.0004595239272124487,0.0031476107965139667,0.0002553920327854288,0.0011729162949639079,AGN,0.9878874362170698,0.009025814555937674,AGN,1
2CXO J092405.3+141021,0.6141985275012886,0.13026676213182975,0.0012111076156771726,0.013851850697984669,0.03541543793132234,0.0725247060589836,0.0012764285714285532,0.1312551794914851,0.07400355746555091,0.03522884928300743,0.0018597291630000274,0.010625081390944731,0.03406413127107133,0.02750324453313563,0.0018695127938125554,0.050023268804612935,AGN,0.6141985275012886,0.07400355746555091,AGN,1
2CXO J092455.8+021925,0.9793388957639221,0.005743222664432311,2.2222222222222e-05,0.000328888888888884,0.000261666666666662,0.011327182539682496,5.999999999999899e-05,0.0029179212541853732,0.016891084503642642,0.009046712470538386,0.0002222222222222201,0.0009707237128807291,0.000671804695444693,0.009008122291132115,0.0003613100548422867,0.003591053402913144,AGN,0.9793388957639221,0.016891084503642642,AGN,1
2CXO J092500.4+022222,0.9605686757174086,0.003291276058377899,0.000821111111111103,0.01269623058621314,0.000231666666666664,0.009934527798564291,5.1111111111110004e-05,0.012405400950547122,0.012743972751810278,0.0030138219260689605,0.0014477554213574188,0.007294482790347857,0.0007443118882939683,0.004926170775459819,0.00027689872130092034,0.006298321456157828,AGN,0.9605686757174086,0.012743972751810278,AGN,1
2CXO J092633.6+362450,0.6288104249309289,0.10733585965276457,0.0015161655496404324,1.9444444444444e-05,0.001597071428571411,0.25455025483539523,0.003478514384920603,0.0026922647733343156,0.10269481241271718,0.060236568347459996,0.0019303102190982252,0.00013821384776562022,0.002480989134530566,0.0818447678684357,0.003278242980512587,0.0023484011859972527,AGN,0.6288104249309289,0.10269481241271718,AGN,1
2CXO J092636.3+305504,0.8201947560816446,0.10511499925310704,0.000556111111111104,0.008886532339561593,0.0011751100655513305,0.038109483706203144,0.0008466179337231831,0.02511638950909791,0.07915483072790493,0.053960102573047904,0.0012755554529029981,0.0065239426313740845,0.0017200158301028628,0.01951246360204023,0.001563713022944654,0.013115180141713471,AGN,0.8201947560816446,0.07915483072790493,AGN,1
2CXO J092638.7+362402,0.11366158180177614,0.2827418757850082,0.002746489500853328,9.806603852299902e-05,8.07832194408724e-05,0.5841587737340036,0.003969373734772266,0.012543056185622485,0.04366095336031103,0.17174683913372177,0.0030755694158140314,0.0009721610498834615,0.0003515260505368172,0.17193822220769714,0.009100352621314424,0.015328148945030266,LMXB,0.5841587737340036,0.17193822220769714,CV,0
2CXO J092712.6+294344,0.9972679452209064,0.0007842770013158259,2.2222222222222e-05,0.0,0.001266481481481467,0.00022444444444443999,0.0,0.00043462962962962504,0.004862739844225361,0.00151347955462809,0.00022222222222222006,0.0,0.002249357175403615,0.0006768268061342701,0.0,0.001978762859088622,AGN,0.9972679452209064,0.004862739844225361,AGN,1
2CXO J092713.8+294335,0.9987482680010351,0.000117098765432096,1.1111111111111e-05,0.0,0.0006657443446440373,0.00033833333333332905,0.0,0.00011944444444444299,0.002564437520320209,0.0004757165521217513,0.00011111111111111003,0.0,0.0015456271593708038,0.0010592879549219832,0.0,0.0005106042844060027,AGN,0.9987482680010351,0.002564437520320209,AGN,1
2CXO J092832.8+184824,0.9548734129364849,0.02030888246965449,0.000180555555555551,0.001215634920634904,0.000408333333333327,0.01512387743336689,0.000779126984126973,0.007110176366842993,0.035580376832282774,0.020324563982397632,0.0005809233526366404,0.002248212909362386,0.0007901601729333857,0.011236209817518493,0.00149866310303587,0.006995611701832808,AGN,0.9548734129364849,0.035580376832282774,AGN,1
2CXO J092920.1-312303,0.47210217170970936,0.05176585773044333,0.0031111037302218566,4.148839302687655e-06,0.0005986222424586842,0.3593818247605122,0.11034407471277913,0.0026921962745724715,0.1033246484829825,0.03504008120534972,0.0036332466513915064,2.0552318068620076e-05,0.0011827446234912765,0.1159164693893957,0.08609894455936387,0.008887642849062386,AGN,0.47210217170970936,0.1033246484829825,LMXB,0
2CXO J093221.6+212821,0.01506648155389387,0.06037423091098924,0.01900991894491667,0.004029736802551165,0.3910250377721895,0.000398888888888881,0.000336111111111108,0.5097595940154594,0.008399674737560904,0.03928533139515112,0.051532324146275794,0.0051415309628365215,0.15767466533790955,0.0008795943639926892,0.0024105958554062855,0.14314268252097392,YSO,0.5097595940154594,0.14314268252097392,LM-STAR,0
2CXO J093348.3+313335,0.9812068486916244,0.00095888888888888,0.0008333333333333289,0.000247777777777774,0.006483624865616874,0.001673337267635143,0.00010277777777777602,0.0084934113973458,0.053548634180277714,0.0029014406164145053,0.005609619096896934,0.0008362433291806791,0.013618029712982878,0.0031782523869281713,0.0005232691823875709,0.036001312675990424,AGN,0.9812068486916244,0.053548634180277714,AGN,1
2CXO J093411.0+551143,0.0,2.603879636332011e-07,0.0016287416427579878,0.0,0.9981703298494665,0.0,0.0,0.00020066811981199066,0.0,1.0793053746556698e-06,0.0036265084400769294,0.0,0.00373865433948617,0.0,0.0,0.0005932881485669218,LM-STAR,0.9981703298494665,0.00373865433948617,LM-STAR,1
2CXO J093455.5+051409,0.9993785606979203,0.00014796169271176753,0.0,0.0,0.00018611111111111,0.00018449660928533923,0.0,0.00010286988897141264,0.0019760666333860214,0.0005173362903529803,0.0,0.0,0.0011942356197796817,0.0006847788688398853,0.0,0.0005050607475543353,AGN,0.9993785606979203,0.0019760666333860214,AGN,1
2CXO J093514.7+033545,0.9368419113927616,0.02300166666666662,0.001636111111111096,0.011950238095238049,0.002859444444444425,0.003108445124578944,0.000549444444444434,0.02005273872075469,0.05361315294540629,0.015609691023019444,0.002932177770806343,0.00916258762151503,0.007299933526577849,0.003759521539094966,0.0010151580620813816,0.027751289134414155,AGN,0.9368419113927616,0.05361315294540629,AGN,1
2CXO J093759.4+542426,0.9996932848131975,0.00010004852013585538,0.0,0.0,0.000173333333333333,2.2222222222222e-05,0.0,1.1111111111111e-05,0.0024285269126431814,0.0005929000975320687,0.0,0.0,0.0017333333333333302,0.00022222222222221998,0.0,0.00011111111111111003,AGN,0.9996932848131975,0.0024285269126431814,AGN,1
2CXO J093844.4+005715,0.9446784667592083,0.0035579951103780092,5.6697674418602984e-05,0.024228621590029618,0.0003133185677371642,0.0026271811594202575,1.3333333333333e-05,0.024524385805474624,0.01408571028866008,0.0028633895359991865,0.00022952705048204588,0.008944365649484221,0.0008100004697233785,0.0026169314918717454,0.00013333333333332998,0.008509652392028735,AGN,0.9446784667592083,0.01408571028866008,AGN,1
